text,label
"Saat ada erupsi gunung Agung di Nov 2017 sy dan anak ada di Bali. Bandara tutup, rencana balik ke Jakarta 28 November 2017 tertunda. Saat itu sy isi form email Airasia untuk refund. 5 Des 2017 ada balasan email untuk sy bisa mengirim nomer rekening bank. Tgl 16 Januari muncul email lagi untuk mengirim ulang nomer rekening bank. 13 April 2018 sy telpon Airasia call center karena belum ada respon apa2 dari Airasia, dan sy juga tidak tahu lagi harus bagaimana urus refund. Dijawab petugasnya untuk kirim ulang nomer rekening bank sy via email. 9 Mei 2018 sy telpon call center lagi, dijawab : pembayaran refund tunggu antrian 30-60 hari kerja terhitung dari tanggal sy telpon yg 13 April. Dan pesan tambahan : kalau tidak ada kabar ya telpon lagi. Saat ini 6 bulan sudah berlalu tak ada tanda janji refund ditepati. Hmmm.... sy akan kirim review lagi tentang kelanjutan nasib refund sy kelak !",0
"Salah satu tiketing yang membantu saya check in Pelayanannya SANGAT TIDAK MEMUASKAN! Tidak ramah ! Sangat sangat sangat kecewa ! Saya minta tolong dibantu untuk di tempatkan di tempat duduk yang sama dengan suami saya, dia malah tidak mau membantu dengan berbagai macam alasan! Padahal kalau bayarpun saya mau ! Memang mungkin dasarnya MALAS untuk membantu customernya !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
"Kami sudah terlalu sering terjebak dgn Ticket Promonya. Murah, jauh2 hari bookingnya. Tapi setelah dkt waktunya malah penerbangannya DIBATALKAN. Refundnya berbelit2 dan memakan waktu berbulan2. Beberapa kali kami dirugikan krn sudah booking & bayar hotelnya. Dan kita tidak bisa klaim kerugian ke asuransinya (Tune protect). Anda boleh semula berfikir ticketnya murah. Tapi mungkin juga akhirnya jadi lbh mahal dan menjengkelkan",0
Sekarang rumor tentang air Asia yg bisa membantu orng banyak pupus sudah... Mungkin karena sudah terkenal. Jadinya sikap nya kaku... Tidak mengerti orng lagi kesusahan. Tidak ada bantuan sedikitpun. Dan hanya bisa bilang tidak bisa.,0
"Ternyata saya salah. Airasia Indonesia untul masalah penjadwalan pesawat sangat buruk. Beda dengan AirAsia Malaysia (AK). Hindari booking tiket pesawat AirAsia dengan kode penerbangan QZ dan XT. Kali ini tidak tanggung-tanggung delay 6 jam! Begitu saya lihat histori di flightradar24.com QZ dan XT (AirAsia Indonesia) sudah sangat sering delay lebih dari 3 jam.  Mungkin Indonesia AirAsia akan menyedihkan tanpa AirAsia Malaysia sebagai induknya.  Menyesal memilih maskapai ini.  Tidak ada pesawat cadangan. Delay memang karena operasional. Tapi saya pikir karena kualitas pesawatnya yang sering trouble.  So, saya tidak akan memilih maskapai ini. Kalaupun naik AirAsia memilih AK saja. Lebih baik dan cadangan pesawatnya banyak. Dan, manajemennya lebih baik.",0
"untuk sebuah airline yang sudah beberapa kali mendapatkan gelar ""Best budget airline"" hampir tidak mungkin kalau sistem nya bisa sampai down. Tetapi ini terjadi di airasia, sistem mereka down dan semua harus dilakukan manual. Ini menyebabkan pesawat airasia saya tidak kunjung datang di Surabaya. Karena ini saya harus memundurkan jadwal meeting saya, dan terpaksa tiket pulang saya harus saya hanguskan karena jam nya sudah tidak bisa lagi.",0
"Berhati hati saat melakukan refund di AIR ASIA status refund tidak ada pertanggung jawaban bagaimana tidak . saya yang niatnya melakuakan penerbangan juli 29-31 juli dan pembelian saya lakukan pada tanggal 27 juli. tetapi saya salah melakukan pembeliin tiket pesawat saat membeli di traveloka , saya malah membeli tiket penerbangan pada tanggal agustus 29 - 31 agustus . maka tidak pikir lama saya langsung melakukan REFUND tiket AIR ESIA tersebut karena saat inggin dilakukan perubahan jadwal itu tidak bisa di lakukan, makanya saya melakukan REFUND tiket saya dan sampai detik ini Uang REFUND tersebut belum juga saya dapatkan . dan saya pun sudah mengubungi lebih dari 9 kali dan itu saja menggunakan tarif hp 1x telepon saya habis 45 ribu . dan sampai saat ini detik ini mereka hanya bilang ini sedang proses ini sedang proses . itu adalah kata kata yang saya dengar saat 2 minggu pertama saya telepon , sampai saat ini hanya itu saja yang saya dengar sampe sekarang . kesal ? bangettt , keki ? bangettt semoga ga ada lagi yang salah melakukan refund tiket buat maskapai tersebut . padahal paskapai lain hanya dalam waktu 3 hari semua uang yg di Refund langsung kembali . tapi kenapa paskai ini seperti itu . semoga tak ada yang salah langkah ya all untuk melakukan setatus refund tiket di AIR ASIAAAA .. !!!",0
"Penerbangan terlambat berangkat dikarenakan pesawat terlambat tiba di kuala lumpur. Alasan klasik. Tiba di Kualanamu Medan, bagasi saya yg berlabel Xpress Baggage yg seharusnya keluar terlebih dahulu dibandingkan bagasi regular lainnya ternyata keluar belakangan. Selaku penumpang Premium Flex, saya cukup kecewa, terlebih dengan penerbangan yg sudah terlambat berangkat.",0
"kali ini saya terpaksa menggunakan jasa penerbangan air asia. saya sangat kecewa dan rasanya ini terakhir kalinya saya akan terbang bersama air asia. pertama, ketika berangkat dari CGK, ada keterlambatan sekitar 45 menit dari waktu yg tertera di boarding pass dan TIDAK ADA PEMBERITAHUAN, yang pastinya menyebabkan keterlambatan waktu arrival saya di DPS. kedua, dari ruang tunggu ke pesawat, sangat ribet, kami dibuat antri berdiri lama untuk keluar dari ruang tunggu, naik shuttle yg cukup jauh di apron. ketiga, dari ruang tunggu menuju pesawat, tidak ada petugas yg memandu sehingga beberapa penumpang termasuk saya, hampir salah naik ke pesawat karena ada jalan bercabang dan TIDAK ADA PETUGAS YG MEMANDU. keempat, saat baggage claim sampai di DPS, koper saya penyok, koper sekeras itu sampai penyok apalagi di bagian edge, dimana bagian paling keras pd koper. kelima, saat pulang dari DPS ke CGK, lagi2 pesawat DELAY sekitar 1 jam dari keberangkatan normal. terminal dipindahkan cukup jauh dari pemberitahuan awal dan diberitahukan mendadak, dan lagi2 kami dibuat mengantri lama sambil berdiri untuk keluar dari ruang tunggu ke pesawat. keenam, lagi2 saat bagagge claim di CGK, terdapat kerusakan lagi di koper saya, merk penutup didepan koper seperti dicongkel hingga copot. asli. i will never ever let this thumb choose that airline anymore. mau liburan aja jadi bete duluan.",0
"Penerbangan AirAsia QZ 109 20 November 2018 dari Penang menuju Medan yg diberangkatkan melalui pintu A1A Penang International Airport memiliki pengalaman yg tidak menyenangkan.  Tidak ada pembagian zona saat boarding. Boarding sekaligus. Saat saya tanyakan apakah tidak ada zona khusus hot seat, petugas darat di pintu menyatakan kalau ino adalah ""pre boarding"". Kami berjalan menuju pesawat dan terhenti di satu pintu lagi, berdiri menunggu penumpang yg tiba habis keluar dari pesawat. Saat petugas lain membuka pintu, kembali saya tanyakan apakah tidak ada pembagian zona khususnua hot seat, petugas dengan mudah menjawab "" mereka yg di pintu pertama lah"".  Bila penumpang membayar lebih mahal namun mendapat perlakuan yg sama, artinya AirAsia sudah merenggut hak penumpang.  Dan penerbangan tersebut tertunda sekitar 20 menit dari jadwal terbang.",0
"Pemberitahuan delay hanya 10 jam sebelum keberangkatan. Awalnya delay 5 jam, tapi akhirnya delay sampai 9 jam. Baru terbang jam 17.00 (waktu Tokyo) dan hanya mendapatkan kompensasi voucher makan max 1000 JPY.",0
"Selama ini, setiap kami menggunakan rute internasional Airasia selalu memperoleh pengalaman ketepatan waktu yang baik, namun tidak kali ini. Pesawat seharusnya take-off pukul 10.15 namun pada kenyataannya baru take off pukul 18.00 WIB. Upaya terbang yang pertama ditunda karena ada penumpang yang diduga sakit, kemudian kami kembali ke terminal untuk dilakukan security check lagi. Upaya terbang yang kedua juga kembali gagal karena tiba-tiba pesawat mengalami gangguan teknis sebagaimana dikatakan oleh pilot, namun saat berbincang dengan staf di darat disebutkan adanya gangguan baterai. Nah, kelelahan timbul ketika tidak ada kepastian kapan pesawat akan berangkat, apakah akan ada penerbangan pengganti ataukah masuk pada slot penerbangan yang sama di jam berbeda. Kami juga tidak memperoleh makanan atau minuman, walaupun saat itu melewati waktu untuk makan siang. Kemudian jawaban dari staf darat juga belum memberikan kepastian apapun. Akhirnya setelah kami mengantri mendapatkan flight pengganti kami mendapatkan penerbangan yang dijadwalkan pukul 16.00 walau akhirnyat betul-betul terbang pukul 18.00. Mungkin untuk traveller single akan biasa saja, namun coba bayangkan bila kami saat itu bersama dengan 2 orang anak. Bolak-balik pesawat, sedang tertidur, keluar ke terminal, masuk ke pesawat lagi, keluar lagi di tengah hujan. Begitulah. Semoga pengalaman buruk ini tidak terulang lagi.",0
"untuk pembelian melalui air asia big poin...aduhhh ribet bangettt. trus kalo komplain musti nelpon dengan pulsa mahal dan harus menunggu lamaaa jika sedang dalam antrian. kemudian saat petugas mengecek email, kita harus menungggu lagi...kesaaal banget. kenapa gak anda yg telfon kami saat kami ada masalah perubahan ejaan nama? ketaraa banget air asia nyari tambahan dana dari pulsa penumpang yg refund or complain..",0
"Sistem baru dengan self check-in counter patut diapresiasi. Penumpang harus meletakan tag/receive dibagasi sendiri, hei mana tong sampah untuk tag lama yang harus dibuang! Efisiensi tidak harus membuat penumpang merasa dikerjai karna telah membayar mahal karna singapura adalah negara termahal untuk harga tiket Airasia harusnya diimbangi dengan pelayanan yang baik karna banyak petugas yang hanya berdiri saja atau terduduk, sekarang penumpang yang mengerjakan tugas mereka, semoga nanti penumpang tidak disuruh mengirim bagasi sendiri ke pesawat!",0
"Penerbangannya di delay 2 kali, hampir 3 jam. Delay pertama sebelum kami nyampe airport, masih oklah, masih bisa mampir ke tempat lain dulu. Tapi di delay lagi pas kami sdh di dlm airport. Gak ada pemberitahuan yg jls, bahkan gate brp jg gak jls.  Pas udah di pesawat, pemberitahuan keselamatannya adalah salah satu yg terburuk. Pramugaranya males2an dan mukanya cemberut, gerakannya gak sesuai pengumuman (udah selesai duluan sementara rekamannya masih jln).  Pelayanannya jg gak ramah. Cm ngasih tau suruh matiin hp aja ketus, sampe kaget dikirain kita berbuat kriminal apa.",0
Untuk kedua kalinya dalam satu rangkaian liburan saya bersama keluarga mengalami penundahan pernerbangan yang lama. Kali ini kami mengalami delay sampai 3 jam lagi. Apa yang kami alami dalam penerbangan dari kuala lumpur ke penang terulang kembali dalam penerbangan dari singapore menuju semarang....delay 3 jam. Membosankan!!!,0
maskapai ini cukup terkenal dengan delay.. sehingga untuk penerbangan dgn tujuan bisnis terutama meeting yg sangat penting sangat tidak di rekomendasi karena jadwal yg tidak tepat dari 10 penerbangan air asia ruter yg sama paling 1-2 kali yg bener2 ontime,0
"Maskapai satu ini memang selalu punya promosi terkait tiket, hotel dan lainnya. Pengalaman beberapa kali ke Perth dengan maskapai ini cukup menikmati pre-booked meal dan kadang tepat waktu tiba di tujuan namun memang bagasi dan seat harus beli dulu sebab harganya bisa naik bila belinya mendekat hari keberangkatan yang direncanakan. Tidak ada entertainment jadi siap-siap tidur saja atau baca buku.",0
"Kali ini saya terbang dengan pesawat Airbus A320-200 dengan inisial registrasi PK-AXF. Waktu boarding hanya terlambat beberapa menit dari jadwal namun setidaknya disediakan fasilitas garbarata.  Di dalam kabin pesawat ""dihiasi"" aneka iklan. Mulai dari kompartemen bagasi kabin yang ditempeli stiker iklan obat gosok, madu, dan minyak angin berwarna merah-kuning-hijau dengan bintang iklan seorang penyanyi wanita lokal yang bergaya kebarat-baratan serta tidak fasih berbahasa Indonesia dengan baik dan benar. Ada pula stiker iklan kosmetik di penutup tray makan (saya sempat mengira stiker tersebut sebagai layar in-flight entertainment) dengan bintang iklan wanita berbusana nuansa agama tertentu.  Sepanjang penerbangan tidak ada insiden yang mengganggu keselamatan. Pendingin udara bekerja dengan baik namun tidak ada in-flight entertainment. Seperti halnya maskapai low cost carrier (LCC) lainnya ada bau mi instan yang cukup menggoda. Sepertinya aroma tersebut memang merupakan ciri khas LCC.  Pendaratan berjalan lancar dan pesawat tiba lebih cepat dari jadwal. Selanjutnya, pada saat turun pesawat disediakan fasilitas garbarata sehingga memudahkan penumpang.  Kesimpulannya, Air Asia memang maskapai penerbangan berbiaya hemat dengan pelayanan sederhana yang cukup baik.",0
"Kali ini kami kembali mengulas pengalaman penerbangan kami bersama dengan Indonesia AirAsia yang ke-28 kalinya. No penerbangan XT 7624 SUB-DPS 16 Agt 2018 :)  Cukup lama baru sempat kami ulas dikarenakan kesibukan kami :) Penerbangan dalam rangka liburan rutin kami di Bali. Seperti biasa, penerbangannya tepat waktu, pelayanan cukup baik. Tingkat kepuasan kami cukup :)",0
"sebagai salah satu LCC< saya percaya Airasia selalu akan menjaga kualita dan layanan nya. akan tetapi, kami juga mengetahu bahwa pesawat serta fasilitas yang digunakan tidak disertai dengan kualitas bintang 5. keamanan sangat tidak diragukan lagi. akan tetapi pelayanan pramugari dan pramugara agak nya perlu ditingkatkan. keramahan dan yang terutama adalah langkah kaki saat jalan menelusuri pesawat. lantai yang tipis membuat kami yang duduk serasa ikut bergoyang manakala ada pramugari atau pramugara yang lewat.  selain itu keramahan pramugari dan pramugara TIDAK KAMI DAPATKAN seperti dalam VLOG-VLOG yang dibuat youtubers. bergerak dan berjalan sedikit, langsung muncul pertanyaan dan tatapan mencurigakan. APAKAH kalian hanya akan ramah dengan VLOGER? padahal belum tentu mereka secara reguler naik pesawat anda.  sekian ulasan saya.",0
"Kali ini kami kembali mengulas pengalaman penerbangan kami bersama dengan Indonesia AirAsia XT 7625 DPS-SUB 8 Juli 2018 :) Cukup lama baru sempat kami ulas dikarenakan kesibukan :) Penerbangan dalam rangka sekembalinya dari liburan kami di Bali. Penerbangannya tepat waktu, pelayanan cukup baik. Tingkat kepuasan kami cukup :)",0
"Kali ini kami kembali mengulas pengalaman penerbangan kami bersama dengan Indonesia AirAsia XT 7624 SUB-DPS 4 Juli 2018 :) Cukup lama baru sempat kami ulas dikarenakan kesibukan :)  Penerbangan dalam rangka liburan di Bali. Penerbangan tepat waktu, pelayanan baik. Tingkat kepuasan cukup :)",0
"XT 8298 KUL-SUB 21 Juni 2018 :) Kali ini ulasan untuk pengalaman penerbangan kami dengan AirAsia sekembalinya dari liburan di Bangkok, Thailand. Cukup lama baru sempat kami ulas, dikarenakan kesibukan kami. Penerbangan dari KLIA2 tepat waktu, tingkat kenyamanan cukup, pelayanan baik, tingkat kepuasan cukup :)",0
"XT 322 SUB-KUL 12 Juni 2018 :) Kali ini ulasan untuk pengalaman penerbangan kami dengan AirAsia dalam rangka liburan ke Bangkok, Thailand. Cukup lama baru sempat kami ulas, dikarenakan kesibukan kami.  Penerbangan tepat waktu, tingkat kenyamanan cukup, pelayanan baik, tingkat kepuasan cukup :)",0
"XT 7692 CGK-SUB 20 Mei 2018 :)  Kali ini ulasan untuk pengalaman penerbangan dengan Indonesia Air Asia XT 7692 CGK-SUB 20 Mei 2018 saat kami pulang dari berakhir pekan di Jakarta :) Sama dengan kebanyakan ulasan kami untuk pengalaman penerbangan dengan Maskapai ini, cukup nyaman, pelayanan baik.",0
"Ini ulasan untuk pengalaman penerbangan dengan Indonesia Air Asia XT 7681 SUB-CGK 19 Mei 2018 saat kami berakhir pekan di Jakarta :) Sama dengan kebanyakan ulasan kami untuk pengalaman penerbangan dengan Maskapai ini, cukup nyaman, pelayanan baik. Untuk menggambarkan pengalaman penerbangan pada saat itu, kami menyertakan beberapa foto :)",0
"Masih sama dengan belasan ulasan-ulasan kami sebelumnya, untuk kali ini pengalaman penerbangan kami dari DPS-SUB dengan XT 7625 pada15 April 2018. Penerbangan pulang dari liburan singkat kami di Kuta, Bali.  Penerbangannya lancar, nyaman, pelayanan juga cukup baik. Tingkat kepuasan kami untuk penerbangan XT 7625 kali ini cukup, sesuai dengan kelas Maskapai yang berbiaya rendah :) Kami kembali menyertakan beberapa foto untuk menggambarkan pengalaman terbang kami bersama AirAsia Indonesia :)",0
"Benar-benar tidak bisa memilih tempat duduk. Saya bela-belain check in di counter awal dengan harapan bisa request tempat duduk di dekat jendela namun crew-nya tidak memberi. Saya sudah pernah mencoba hampir seluruh maskapai LCC namun sepertinya hanya air asia yang se-""pelit"" itu pada pax.",0
self check in terlalu antriannya sangat padat. sama padatnya dengan counter yang tidak self check in. harga tiket sesuai kebutuhan (dengan bagasi atau tanpa bagasi).,0
"Airasia QZ226, sbelumnya TR226, diganti dgn QZ226, schedule tetep sama, cuma TR diganti QZ, semuanya berjalan dgn lancar & tepat waktu. Sdikit kendala yg mesti diperbaiki management lapangan adalah schedule yg tercantum di layar tv, boarding pass dgn petugas checking sewaktu boarding, TIDAK SAMA, shg bs menyebabkan penumpang SALAH naik pesawat (tujuan), hal ini SUDAH sy alami beberapa kali.",0
Penerbangan kali ini saya bersama team office mengadakan team work dari sisi harga kami sangat terbantu karena keterbatasan budget jadi berasa ringan di kantong kami dengan pelayanan yang lumayan dan ontime skedule yang cukub membantu kami,0
"Masih tetap sama dengan belasan ulasan-ulasan kami sebelumnya, untuk kali ini XT 323 KUL-SUB 1 April 2018. Penerbangan pulang dari liburan singkat kami di Kuala Lumpur. Penerbangannya lancar, nyaman, pelayanan juga cukup baik.  Tingkat kepuasan kami kali ini cukup, sesuai dengan kelas Maskapai yang berbiaya rendah :) Kami kembali menyertakan cukup banyak foto untuk menggambarkan pengalaman terbang kami bersama AirAsia Indonesia :D",0
"Sempat delay, udah masuk tp di suruh keluar lgi karena ada masalah tekhnis. then ga jadi trs di suruh duduk lagi.",0
"Sudah sangat sering kami menggunakan AirAsia untuk bepergian, sama dengan belasan ulasan-ulasan kami sebelumnya, untuk kali ini XT 326 SUB-KUL 29 Maret 2018. Penerbangan lancar, cukup nyaman, pelayanan cukup baik. Tingkat kepuasan cukup, sesuai dengan kelas Maskapai yang berbiaya rendah :)  Kami juga menyertakan cukup banyak foto untuk menggambarkan pengalaman terbang kami bersama AirAsia Indonesia :D",0
"Penerbangan dari jakarta ke bali sangat menyenangkan, pelayanan sangat ramah, toilet bersih dan kursi cukup nyaman sesuai budget hehe.. pokoknya buat kalian yg ingin berliburan bersama teman atau keluarga dengan ala2 ransel langsung aja pesen disini di jamin murah..",0
"Penerbangan dari jakarta ke penang sangat menyenangkan , tepat waktu ,pelayananpun ok . tapi saat balik , Penang - jkt dengan jadwal penerbangan 17.05 , baru pukul 11 kami diinfokan pesawat delay dan diubah menjadi pukul 19 . pukul 12 , datanglah email pemberitahuan pesawat cancel .Pemberitahuan apakah tidak bisa diinfokan jauh hari ? lalu kami ke counter air asia di lebuh chulia , conter tidak bisa membantu hanya bilang tidak ada pesawat ke jkt hari itu . Akhirnya kami ke bandara dan officer air asia di bandara ok banget , membantu ,kami dapat pesawat pengganti walau malam tiba di jkt.",0
"Cek in cepat dan petugas ramah, hanya keberangkatan yg terlambat sekitar 10 -15 menit. Pembelian tiket lewat situs traveloka tidak dapat merubah posisi kursi walaupun bukan jenis kursi berbayar atau hotseat. Jarak antar kursi sempit.penempatan kabin bagian atas kursi penumpang cepat penuh, krn ada beberapa penumpang membawa koper kabin dan ransel yg agak besar sekaligus.jd mengurangi jatah tempat penumpang lainnya.",0
"on time. tidak delay. dan landing smooth banget. cuma ada turbulence dikit krn mendung. tapi untuk flight 3,5 jam tanpa ada entertainment rasanya boring bgt. dan aku harus berkali2 pindah buat lurusin kaki.",0
Penerbangan low budget yang ramah bagi para backpacker. Untuk penerbangan yang berdurasi satu sampai empat jam cukup nyaman.,0
"Layanan yang saya dapatkan dari maskapai penerbangan ini standard. Pengalaman saat check ini cukup lumayan, tetapai klaim bagasi agak lama. Kursi dan kabinnya sendiri tidak buruk. Yang saya sukai adalah antrean untuk men-drop bagasi yang tidak panjang, sedangkan yang saya tidak sukai adalah keterlambatan boarding.",0
Saya naik air asia sdh beberapa kali tetapi 2 kali penerbangan yang terakhir saya traveling bersama anak saya remaja kami berempat tetapi ketika check in tempat duduk kami ngak bisa duduk berdekatan kami disebar padahal untuk kenyamanan seharusnya kami dekat dengan orang yang kita kenal adalah salah satu kenyamanan. Sebagai catatan saya tidak datang terlambat. Terus terang sangat kecewa perlu dipikirkan lagi untuk memilih airasia kalau pelayanan seperti inii.,0
