text,label
"Masih ada waktu sekitar 7 menit sebelum take off, tp sy tidak diperbolehkan masuk krn petugas citilink bilang sudah terlambat. Dan sy diminta utk membeli tiket penerbangan selanjutnya pukul 15.30. Sy beli tiketnya, tp sampe jam 15.27 belum boarding dan sy pun tanya ke petugas, dia bilang sebentar lagi dan boarding pun pukul 15.31, sedangkan di jadwal take off pukul 15.30. Sy sgt kecewa. Di jadwal pertama sy dibilang terlambat pdhl masih ada waktu 7 mnt, jadwal kedua malah boarding melewati jadwal take off seharusnya",0
"Saya ingin sharing pengalaman saya sebagai penumpang Citilink dengan no penerbangan QG511 pada tanggal 9 November 2019 jurusan Penang - Jakarta. Semua berjalan lancar mulai dari booking hingga pesawat landing, tp sangat di sayangkan masalah justru hadir di akhir perjalanan saya.  Kurang lebih 15 menit setelah landing pukul 16.30, sewaktu menunggu bagasi saya baru sadar handphone saya tertinggal. Saya 100% yakin hp saya tertinggal di pocket kursi pesawat karena saya sempat mematikannya sesaat sebelum take off. Bukan hilang di antah berantah, dengan atas kesadaran itu saya pun melapor ke petugas Lost & Found citilink. Lalu di ruangan tersebut, oleh petugas bernama Rini memberikan keterangan jika ""air crew sudah turun dr pesawat dan tidak ada laporan / serah terima barang hilang"" lalu saya pun dibuatkan surat laporan, seolah2 pesawat tersebut tidak dapat di akses untuk melakukan pencarian. Saya pun di berikan nomor yg dapat di hubungi dan di janjikan akan di kabarin jika ada titik terang. Tanpa adanya telf ke petugas terkait untuk mencari, tanpa ada keterangan langkah2 apa yg akan di lakukan untuk mencari hp tersebut. Rini hanya mengambil foto boarding pass dan share ke wa group, yg belakangan saya dapat kabar jika laporan itu masuk ke petugas keamaan soekarno hatta pukul 21.30, saat kejadian saya melapor ada 17.00. Saya pun di suruh pulang sambil menunggu kabar ke esokan harinya saat pesawat akan di bersihkan kembali sebelum take off.  Keesokan harinya, pada pukul 07.30 pagi saya menelfon nomor yg di berikan kemarin dan tersambung dengan petugas bernama Erik. Alangkah terkejutnya saya saat mendengar penjelasan Erik jika saat ini pesawat telah berada di Jogya, dan belum ada laporan kehilangan dari bandara Jogya. Dia pun menjanjikan akan memberi kabar dan saat ini dia sedang sibuk menangani masalah bagasi dari flight lain. Tidak puas dengan penjelasan tersebut saya pun bergegaa berangkat ke airport untuk mendengar penjelasan langsung dan melihat proses kerja nya. Jujur saya kaget karena sewaktu saya pulang kemarin seolah2 setelah ""air crew sdh turun"" pesawat tidak dapat di akses lagi untuk melakukan pencarian. Sekali lagi saya yakin 100% hp saya ketinggalan, bukan hilang di antah berantah. Apabila hilang, saya sdh pasti mengikhlaskannya. Tapi ini ketinggalan, yg dalam logika saya apabila tidak ada kesalahan dalam management hal ini dapat dengan mudah teratasi. Hanya ada 3 alasan jika handphone yg tertinggal tersebut dapat hilang: 1. Ada mismanagement yg menyebabkan pihak citilink tidak mengetahui siapa yg membersihkan pesawat setelah landing lalu mengambil hp tersebut. 2. Ada oknum tidak jujur yg telah mengamankan hp tersebut. 3. Ada petugas yg teledor tidak membersihkan pocket kursi tersebut sehingga di temukan penumpang lain.  Petugas bernama Erik tersebut pun tidak dapat memberikan penjelasan secara transparant akan langkah2 apa yg akan di ambil untuk hal ini. Permintaan saya untuk berbicara dengan pihak yg bertanggung jawab membersihkan pesawat pun tidak dapar terpenuhi, dengan alasan di luar wewenang dan tanggung jawab dia tanpa memberitahu / menginfokan siapa pihak yg dapat bertanggung jawab. Seolah2 seperti ada yg di sembunyikan. Semasa saya di ruangan lost and found tersebut saya juga dapat merasakan keganjilan dalam sistem kerja mereka. Di dalam ruangan itu saya mendengar secara langsung erik beserta rekan2 berniat untuk mengirim 20 kodi bagasi yg diduga kuat salah kirim secara ""diam2"" dan melepas tag ""scoot"" sebelumnya. Entahlah apa yg di maksud dengan diam2 itu.  Sungguh amat di sayangkan saat banyak perusahaan yang berlomba2 memberikan guest experience, citra citilink malah dirusak oleh sekelompok oknum yg masih terbelenggu dengan aturan dan birokrasi yg bertele2 serta menyusahkan pelanggan. Seandainya saja saya di persilahkan atau di bantu untuk kembali ke pesawat dan mengecek sendiri keberadaan hp tersebut daripada beralasan ""maaf, air crew sudah turun"" tentu hal ini akan lebih memuaskan.  Hari itu saya putuskan untuk pulang dengan harapan hampa jika handphone saya akan kembali saat Erik datang kembali dengan salah satu petugas keamanan soetta yang menjelaskan tentang standart protokol keamanan yg di lakukan pihak bandara seperti body checking dll, dan mengingatkan jika barang penting sebaiknya di awasi oleh pemilik tanpa ada penjelasan lebih lanjut bagaimana upaya mengembalikan hp tersebut.  Hingga saat ini ho tersebut masih mati, sebab jika sudah di aktifkan saya akan langsung terblokir dan saya mendapat notifikasinya.  Semoga kejadian ini tidak menimpa yg lain, hati hati selalu ya",0
MOHON SEMUA YANG BACA comment saya untuk memberi rating bintang 1 pada Citilink baik di Skytrax tripadvisor atau lembaga rating lain karena sudah mencancel sepihak flight dari Surabaya ke Penang dan tidak memberi solusi lain selain Refund atau opsi reroute via CGK pada pagi buta yang sangat merugikan costumer.,0
"Saya kecewa sekali dengan maskapai citylink. Sangat2 kecewa. Saya memesan tiket dari bulan desember, dr jakarta ke palangkaraya karna ada acara penting di sana. Namun setelah 13 hari sejak pembelian tiket saya mendapatkan SMS yang berisi pembatalan penerbangan saya di karenakan MULAI tanggal 25 januari sd seterusnya rute CGK - PKY tidak beroperasi. Pertanyaan saya, sebuah perusahaan besar pasti punya rencana tdk akan beroperasi dari tanggal berapa, lalu mengapa tiket masih di jual????? Kedua, dr sms yang saya dapat, pemberitahuan tdk beroperasi itu MULAI tgl 25, lalu saya ajukan perubahan jadwal ke tgl 17 Januari ternyata tdk bisa karena tidak beroperasi. Sangat2 kecewa karena perusahaan sebesar Citylink tidak memberikan informasi secara akurat ke pelanggan, menganggap enteng pelanggan. Tidak semua pelanggan punya cukup uang untuk membeli tiket maskapai lain dengan harga 2x lipat, dan tidak semua pelanggan mampu menerima keputusan dari pihak maskapai dengan lapang dada. Saya tinggal merantau jauh dari kampung, moment pulang ini moment berharga buat saya karena saya ingin memperkenalkan calon suami pilihan saya kepada orang tua saya dan keluarga besar di sana berhubung bertepatan dengan acara pentint di kampung. Namun semua rencana gagal, hancur hati saya saat semua sudah direncanakan batal karena pembatalan sepihak dr pihak maskapai. Tau akan seperti ini saya lebih baik membeli tiket maskapai lain, krna jika saya membeli tiket lain skrng harga nya sudah 2x lipat.",0
"Telat check in disuruh beli tiket baru. Sudah beli tiket baru,lagi enak2 tidur dipesawat dibangunin untuk dikasi kopi sachet tanpa air panas. Lengkap lah penderitaan",0
Saya jemput saudara di tiket ditulis di 1C namun trnyata dipindah di 2F bagaimana critanya ya.. saya sangat merasa dirugikan waktunya dan tidak puas. Mohon ditingkatkan kualitasnya makasih! :),0
Saya dari Jakarta ke medan Naik pesawat QG 918 harus nya checkin di lihat dulu sebelum memilih seat yang ngak ada emergency door harus nya petugas checkin mikir harus nya tau jangan sampai dalam pesawat suruh kita buat pindah tempat tanpa orang tua . Sebagai petugas saat check in harus nya udah tau dari awal bahwa anak usia 17 tahun tidak boleh duduk di samping pintu emergency . Jangan sampai kita udah duduk malah pindah bagasi saya sudah pisah . Kan ngak enak bagi penumpang lain . Kasih tau muka nya jangan penjaga kuburan . Dan kursi penumpang lain kursi nya ada sampah ngak di buang . Tolong di kasih tau tuh petugas checkin nya kita butuh penjelasan maaf dan kasih tau harus lebih ramah melayani penumpang dan fair dan adil jangan kayak muka kuburan . Bisa ngak orang nya lebih fair / adil . Dan jangan lupa pramugari kalian di ajarkan melayani tamu lebih baik biar lebih fair . Hormat kami  Steve kosmo Penumpang Citilink QG 918,0
"Berangkat dari Jakarta ke Medan dengan waktu penerbangan jam 12.25, yang ada malah delay menjadi jam 14.25, terakhir menjadi jam 15.30... yang parahnya, pengumuman delay pun tidak ada. Banyak penumpang yang merasa kecewa dan marah di counter boarding... Memang diberikan kompensasi berupa nasi kotak, tapi waktu saya jadi terbuang percuma...  Bad service...",0
airline ini duduknya paling se.pit diantara semua budget airline yg lainya. waktu nunggu selama ampir 30 menit AC nya gak mau dinyalain utk hemat sampe saya dan istri saya gak bisa napas. banyak penumpang2 lainya juga kepanasan. JANGAN SAMPE PERNAH NAIK AIRLINE INI,0
30 April 2018  Jadwal jam 8 pagi WITA Rescheduled jadi jam 10 WITA Lalu delay lagi jadi jam 10.30 WITA  Citilink buruk. AirAsia jauh lebih ontime dan bertanggung jawab. Ada reschedule pasti via email. Delay pun engga selama ini  Kalau mau reschedule tuh kirim email!! Jangan main reschedule seenaknya. Payah!  I will never choose Citilink any longer. Udah 3 kali kejadian seperti ini.,0
"pelayanan buruk. saat mau take off, mesin pesawat mati selama 20 menit dan tidak ada instruksi apa-apa. setelah ada penumpang yang complain, baru diinstrusikan untuk pindah pesawat. total delay 1,5 jam dan walaupun saya complain bahwa penumpang seharusnya mendapatkan kompensasi snack dan minuman, tetapi petugas tidak memberikan dengan banyaknya alasan serta saya sempat didiamkan oleh petugas. sangat kecewa dengan pelayanan maskapai ini  saya membawa tas berisi makanan kurang dari 3 kg tetapi berdimensi cukup besar dan pramugara bilang bagasi kabin penuh dan menyuruh saya meletakan tas tersebut dibawah kursi. ketika saya complain bahwa tas saya berisi makanan dan saya ingin menaruh di atas bagasi kabin, baru pramugara itu mencarikan space buat tas saya.",0
"Saya terbang menggunakan Citilink tanggal 18 Januari 2018 dgn nomor penerbangan QG 913 dari Kualanamu menuju Cengkareng Jakarta.  Penerbangan ontime.. take off sekitar pukul 8.40 WIB sesuai jadwal dan rencana tiba pukul 10.55 WIB.  Sesaat sebelum take off, aroma durian menyeruak di dalam kabin pesawat.. dan para pramugari tidak ada melakukan pengecekan atau menanyakan penumpang yg membawa durian ke dalam kabin pesawat. Aroma durian terus mengiringi perjalan hingga tiba di cengkareng.  Sekitar pukul 10.50 pesawat sudah landing di Cengkareng terminal 1C, namun penumpang tertahan di dalam pesawat sangat lama. Setelah di tanya, alasannya pesawat tidak menggunakan garbarata dan tidak menggunakan bus untuk membawa penumpang ke terminal kedatangan melainkan jalan kaki. Tetapi karena kondisi HUJAN, citilink menyediakan payung dgn jumlah yg SANGAT TERBATAS, sehingga harus mengantri menunggu giliran.  Saya tertahan kurang lebih 1 JAM di dalam pesawat yg sudah beraroma tidak sedap. Saya akhirnya berhasil keluar pesawat pukul 11.50 WIB.  Untuk penerbangan yg membanggakan diri berkali kali mendapatkan penghargaan sebagai best low cost airline Indonesia, sepertinya tidak pantas memperlakukan penumpang seperti itu. Yg saya rasakan bukanlah menumpang penerbangan terbaik, tapi penerbangan terburuk.",0
"Kursinya sempit, Sandaran kirsi tegak 90°. Perjalanan 2 jam Medan Jakarta serasa 10 jam, badan pegel ga bisa senderan sedikitpun. Apalagi untuk tidur... Akhirnya tidur dengan rebahan kepala kedepan keatas meja lipat.  Not Recomended. *Kecewa*",0
Flight jam 4 sore dr denpasar kamis tgl 29 sept 2016 lupa no flightnya ada angka 85nya  On time..pas masuk pake belalai gajah...dalam udah adem (ada ac) tp pas duduk di kursi 16A kaget ada sampah botol aqua kosong... Lalu ada ribut2 dikit disekitar exit door antara pramugari n penumpang yg duduk disana...  Yg bikin kaget...seumur2 ga pernah naik pesawat citilink yg reot...tp kali ini berbeda  Pas mau terbang berasa semua bangku penumpang berdecit kayak tikus kejepit semua...parah nya goyang semua..rasanya pengen copot..blom suara roda masuk pesawat...  Pas mendarat mulus kaptennya jago...tau2 dah didarat ..nah pas mesin pesawat berenti...bunyi suara rongsok kenceng banget...kayak suara baling2 kipas tua yg mau copot...  Kayaknya tuh pesawat dah tua banget...penyangga ttangannya aja dah karatan dan banyak somplakan cat...kursinya aja yg dicover baru n bersih.. moga2 layak terbang ya...,0
"Saya mengalami perlakuan tidak menyenangkan dari staff check in counter ctilink dan garuda di bandara supadio pukul 8.30 pada tanggal 12 September. Saya sampaikan di awal bahwa saya minta tempat duduk istri dan saya yg berbeda kode booking supaya bisa diatur bersebelahan dimana biasanya di pontianak juga dan di surabaya saya sering meminta hal yang sama dan dibantu oleh team check in counter tanpa menambah biaya dan hal tersebut dilakukan oleh staff tersebut dengan baik. Akan tetapi kemarin oleh staff bernama agus dibilang tidak bisa dengan tidak sopan dan saya diminta untuk ke counter citilink di pintu keluar belok kiri. Kemudian saya dan istri tetap melanjutkan check in dengan tempat duduk yg tidak bersebelahan dengan alasan bahwa tidak bisa (selama ini tidak ada masalah dan ini saya ingatkan baik2) Sebelum keluar saya tanya lagi kepada Eko (posisi di customer service garuda pontianak) dan dibilang hal yg sama belok ke kiri kemudian ketemu dengan customer service Kemudian saya dan istri keluar gedung bandara dan belok kiri dimana hampir diujung gedung ada belokan ke kiri digedung yg sama dan naik ke lantai 2. Disitu ada kantor Citilink yg tutup dan tidak org satupun. Kemudian saya masuk lagi menuju ke check in counter dan bertemu dengan bu Tri Utami dimana saya menjelaskan baik2 bahwa saya sudah kesana dan tutup. Dari Bu Tri tetap ngeyel bahwa buka. Setelah berdebat panjang pada intinya saya mau tempat duduk nya dibuat bersebelahan dan akhirnya Bu tri bisa merubah dengan menambah biaya ( kenapa hal ini tidak disampaikan di awal oleh pak agus) Kemudian Pak Eko ikut campur dan berkata dengan Kalimat2 yg KURANG AJAR. Sampai akhirnya saya ajak Pak Eko keluar untuk menunjukkan lokasi CS nya. Setelah keluar baru diketahui bahwa CSnya ada di gedung yg lain sehingga diketahui bahwa terjadi kesalahpahaman. Tetapi meski tahu bahwa kesalahpahaman, Pak Eko tetap melanjutkan dengan Sikapnya yg KURANG AJAR dan ngeyel. Saya sudah ingatkan berkali2 dengan nada keras : apakah Pak Eko tetap mau melanjutkan tingkah laku yg seperti itu?. Dan dari Pak Eko tetap melanjutkan Terima kasih atas kelakuan petugas city check in counter di Pontianak yang kurang ajar.",0
Percuma melalukan check in online karena pada akhirnya dipindahkan juga saat drop bagasi. Tidak profesional,0
Pesawat: Airbus A320-200 PK-GQP.  Plus: 1. Tiket sedang murah. 2. AC bekerja dengan baik. 3. Tidak ada insiden berarti. 4. Pendaratan cukup baik.  Minus: 1. Naik pesawat dengan tangga biasa. 2. Terlambat boarding sekitar 45 menit. 3. Tidak ada hiburan di pesawat. 4. Terlambat tiba di tujuan sekitar 1 jam. 5. Turun pesawat dengan tangga biasa dan hanya disediakan 1 tangga.,0
"Kehujanan saat akan masuk pesawat karena tidak disediakan fasilitas garbarata. Tercium bau mie instan saat penerbangan, dan stiker iklan kuning-biru mencolok di kompartemen bagasi kabin. Untungnya tidak ada insiden selama penerbangan dan tiba lebih cepat dari jadwal. Saat turun dari pesawat juga tidak disediakan fasilitas garbarata. Low Cost Carrier Bintang 4 versi Skytrax? beneran nih?",0
On Time Campaign dipajang namun pesawat terlambat dalam 2 penerbangan pulang pergi saya. Penerbangan Pukul 11:15 namun pesawat belum datang pada jam yang ditentukan. Padahal saya memilih citilink karena on time campaign yang di seru kan namun pada kenyataan itu cuma penipuan belaka karena selalu terlambat. Pada penerbangan sebelumnya pula sikap pramugari sangat buruk dalam menlayani penumpang disabilitas tidak berusaha membantu sama sekali,0
"Ada pengalaman buruk saat kami akan terbang ke surabaya. 1. Saat melalui X ray, petugas meminta kami agar tripot yg kami bawa agar dimasukkan ke bagasi dan tidak boleh di bawa ke kabin. Namun saat check in, setelah ditanyakan ke petugas citilink, oleh ipetugas dikatakan boleh masuk tas dan di bawa ke kabin saja. Setelah naik ke atas, pada saat pemeriksaan X ray yg kedua kali, oleh petugas dinyatakan tripot harus masuk ke bagasi. saya katakan bahwa menurut petugas citilink boleh masuk tas kabin. Akhirnya saya oleh petugas X Ray diminta menunjukkan petugas citilink yang mana yg telah memperbolehkan hal tsb. Akhirnya kita kembali ke bawah, dan ternyata memang harus masuk bagasi. Sangat disayangkan petugas citilink kurang memahami aturan yg ada.  2. Setela masuk ke dalam pesawat, dikarenakan terjadi antrian yg cukup lama di landasan, pesawat hrs menunggu sekitar 30 menit lebih. Suasana dalam pesawat sangat panas sekali, karena AC tidak dingin ( atau memang belum dinyalakan utk penghematan BBM ?? ). Suasana gerah sekali, ditambah ada bayi yg menangis krn udara yang panas, menambah suasana yang sangat tidak nyaman di dalam pesawat saat menunggu antrain untuk take off. Seharusnya bila terjadi antrian spt itu, kondisi di dalam pswt bisa dibuat senyaman mungkin, shg penumpang tidak menjadi resah dan kurang nyaman.",0
"pesawatnya kurang nyaman, didalam kabin agak bau. ga mulus pada saat take off dan landing, pramugari/pramugaranya jutek. tapi masih mending daripada Lion Air setidaknya Citilink masih tepat waktu",0
"Penerbangan take off sekitar pukul 19.35- pada pukul 15.00 kami mendapat sms dari citilink bahwa penerbangan ditunda hingga pukul 22.25 karena masalah teknis Sampai di bandara pukul 21.00, ternyata penerbangan ditunda lagi hingga pukul 23.30. Alasan yang dikemukakan bahwa citilink ada penambahan jumlah penerbangan tapi jadwal belum Menyesuaikan.. kacau.. apakah customer harus dikorbankan? Jika belum siap, maka tunda saja penambahan jadwalnya. Padahal ada penerbangan citilink lagi pukul 22.00 yang berhasil berangkat tanpa penundaan.. Lebih parahnya lagi, sebagian penumpang tidak mendapat sms penundaan penerbangan, sehingga mereka terpaksa menunggu hingga 6 jam di bandara. Kompensasi yang diberikan tidak sepadan, hanya berupa makan malam (nasi dan ayam potongan) dan air mineral. Beberapa penumpang mencoba mendapat kompensasi berupa pengembalian uang namun tidak berhasil. Ruang kaki sempit sekali, kaki dari penumpang belakang saya seperti menendang dan terasa sepanjang perjalanan. Kursi seperti tipis sekali.. dan claim bagasi juga cukup lama- kami menunggu setengah jam untuk pengambilan bagasi",0
"Dengan penerbangan CQ 860 tanggal 30 Sep 2017 ETD 10.50 wib mendapat seat 23A yang reclining seatnya bermasalah (tdk bisa tegak) ... dan terlihat kondisi sandaran tangan seat di depan saya dan seatbelt yg saya kenakan (lihat foto).  Berharap penerbangan tepat waktu, di infokan delay 30 menit, aktual delay 55 menit.  Dengan harga tiket relatif lebih tinggi dari maskapai dg fasilitas yg setara rasanya perlu berpikir ulang untuk pakai citilink lagi.",0
Saya pertama kali menumpang pesawat terbang maskapai ini saat kembali dari Lombok menuju Jakarta transit di Surabaya. Bagasi semua penumpang transit tertinggal di Surabaya. Penerbangan dari Lombok delay 1 jam.,0
"Apa yg saya tulis adalah pure pengalaman saya sendiri, hanya menyampaikan opini saya pribadi, report saya ke call center Citilink juga telah saya buat.  Saya memilih penerbangan citilink dari Jogja ke Jakarta dikarenakan Garuda Indonesia tidak melayani penerbangan ke bandara halim perdana kusuma sedangkan rumah saya lebih dekat ke halim dan saya membawa bayi. Sebelumnya dari Jakarta ke Jogja saya menggunakan Garuda Indonesia yang sudah terbukti pelayanannya.  Saat saya check in di bandara jogja, saya request untuk dapat seat di window karena pertimbangan utama yaitu anak saya masih bayi dan menyusu ASI sehingga tidak mungkin disusui sambil terekspose dan yang kedua karena memang saya check in masih pagi dan masih banyak kursi kosong. Namun petugas counter check in menolak membantu saya dikarenakan sudah system dan harus membayar tambahan biaya. Saya mengerti peraturan ini, tapi maksud saya ini untuk kebaikan bersama krn kalo tidak disusui anak saya akan menangis dan akan mengganggu kenyamanan penumpang lain, klo seorang ibu pasti mengerti maksud saya. Tp mereka malah menegaskan ini bukan Garuda bu, ini LCC (Low cost carrier), padahal dgn harganya yg di atas LCC yg lain saya berharap pelayanan Citilink lebih baik.  Akhirnya saya terima dengan keputusan mereka menolak membantu saya, yang membuat saya marah adalah ketika saya dapat seat di row jalan (aisle) pramugari dan pramugara marah krn mobilisasinya terganggu oleh kaki bayi saya yg terpaksa agak menjulur ke jalan karena posisi tidur. Apakah ini salah kami sehingga pramugara pramugari terganggu mobilisasinya??? silakan saja marah dengan rekannya di counter check in atau marah ke sistem, krn jelas2 saya membayar tiket infant tp dilokasikan di jalan. Saya menyesali sikap crew cabin dan counter Citilink pada perjalanan saya saat itu. Perjalanan ke depan saya akan memilih maskapai lain.",0
Kalau review kursi luas dll sudah banyak yg review. Untuk pelayanan bagi yg traveling membawa bayi kurang baik. Untuk extra safety belt tidak di bantu untuk menggunakan nya. Hanya di berikan saja tanpa di pasangkan. Sedangkan biaya untuk kursi bayi yang diberikan cukup mahal di bandingkan kompetitor yg lain.,1
"Seharusnya saya kemarin tgl 06/03/23 menggunakan QG-145 jurusan HLP krn dekat rumah, tiba2 diubah dgn alasan operasional (selalu ini aja andalan) ke CGK QG-793. Selain jadwalnya mundur (dari 16;20 QG-145 ke 16;45 QG-793), juga delay (16;45 ke 16:55 ke 17:05), juga menjadi sangat jauh (hrsnya HLP jadi ke CGK), serta ditambahin drama 'salah parkir'. Baru urusan penggabungan ke QG-793 saja (dgn alasan apapun) sdh bikin susah dan berakibat keluar biaya transport lebih mahal utk pulang ke Cibubur. Belum lagi kebiasaan delay (dgn alasan apapun). Setelah landing dan parkir di T3 dan mesin dimatikan, penumpang menunggu 15 menit tanpa AC, belalai garbarata tak kunjung diconnect. Anak kecil udh banyak yg nangis kegerahan. Setelah lama duduk dalam kegerahan, ada pengumuman pesawat akan di pushback, pindah ke garbarata sebelah. Setelah itu baru bisa unloading penumpang. Sampai di baggage claim juga menunggu lama. Tulisan ini sdh saya persingkat. Sebenernya berasa cukup lama, bikin capek dan membosankan sejak delay di Semarang dan ""salah parkir"" di CGK. Benar-benar tidak memberi kesan baik.",1
"LCC dengan standar full service, penerbangan awal pagi yang cocok untuk pebisnis, on time, jika pilih seat free minum air mineral",1
"Pelayanan ok, tepat waktu, meski kelas ekonomi tapi cukup memuaskan, bisa pulih menu makanan Dan minuman saat terbang",1
"Meskipun beli tiket promo dari Surabaya-Penang dan di re route jadi Surabaya- transit Jakarta -Penang,tapi tetap menyenangkan.  Jakarta-Penang diberi makanan,yang tidak pernah diberikan oleh maskapai budget yang lain.Nasi ayam yang rasanya cukup enak menurut suami,karena aku gak doyan ayam ..  Awak kabin ramah dan membantu.Yang paling berkesan ada pantun ,kali ini pantun nya banyak sekali dan lucu lucu sehingga mendapatkan tepuk tangan /applaus yg meriah dari semua penumpang..  Kuda lumping makan beling..  Selalu kangen pergi naik Citilink",1
"Jadwal Penerbangannya Ontime, Penerbangannya Nyaman dan Aman serta sesuai jadwal, Bagasi free dan kabin bagus dam aman",1
"Pesawat yang bersih dan rapi, dan keberangkatan tepat waktu, pelayanan yang ramah, dan tiba di tujuan lebih awal dari jadwal yang ditentukan",1
"Bagi kami yg ingin berlibur secara berhemat, maka terbang dgn Citilink adalah salah satu alternatif. Semua okay kalau utk jarak pendek yg krg dari 3 jam terbang, krn jarak kursi yg ckp sempit. Masalahnya justru pada management service. Sulit utk bs menghubunginya lewat telp. Yg anehnya Citilink sudah go internasional,tp tempo hari saya coba beli & bayar dgn kartu kredit dari Australia justru katanya gak bisa. Aneh kan. Bagaimana orang asing mau/bisa beli ticketnya?",1
Meski ekonomi tetap citilink tetap menjaga ketepatan waktu. Untuk kenyamanan cukup bersaing dengan maskapai lain.,1
"Walaupun anakannya garuda, tapi masih jauh sih untuk disamakan kayak garuda. Kursinya agak mepet2 ya jadi kaki kurang nyaman gitu. Untuk flight attendant semuanya ramah, baik. Lumayan lah untuk perjalanan 2jam'an gitu. Nice!",1
